Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Morning, ladies.","Morning, ladies."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Trouble?  No way.  You're only in trouble if you get caught-- (A hand grabs ALADDIN's shoulder and yanks him back.  It's the first GUARD.  ALADDIN's disguise falls off.),Trouble?  No way.  You are only in trouble if you get caught--
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,I'm in trouble!,I am in trouble!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Perfect timing, Abu!","Perfect timing, Abu!"
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Hello!,Hello!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Come on, let's get outta here! Gotta keep...one jump ahead of the breadline One swing ahead of the sword I steal only what I can't afford That's everything! (ALADDIN battles a GUARD wielding a sword.  He dodges a couple of swings, then pulls down the GUARD's pants.  ABU raspberries the GUARD, then dodges an attack.  The GUARD swings at ALADDIN, but destroys a barrel of fish.  As ALADDIN runs off, the GUARD pulls a fish over his lower body as a pair of pants.) One jump ahead of the lawmen That's all, and that's no joke These guys don't appreciate I'm broke! (ALADDIN and ABU scamper up a pile of barrels, then kick one down on top of another GUARD.)","Come on, let us get outta here! Got To keep...one jump ahead of the breadline One swing ahead of the sword I steal only what I cannot afford That is everything!  One jump ahead of the lawmen That is all, and that is no joke These guys do not appreciate I am broke!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Just a little snack, guys! (ALADDIN scampers to the top of a platform. The GUARDS shake the platform back and fro trying to knock him off.)","Just a little snack, guys!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"I can take a hint, gotta face the facts You're my only friend, Abu!","I can take a hint, got to face the facts You are my only friend, Abu!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Gotta eat to live, gotta steal to eat Tell you all about it when I got the time! (ALADDIN and ABU exit.  Cut to MUSCLEMAN flexing to a crowd.  The GUARDS rush past.  Cut to ALADDIN and ABU behind the MUSCLEMAN, matching his moves, until they make a mistake and are discovered.) One jump ahead of the slowpokes One skip ahead of my doom Next time gonna use a nom de plume. One jump ahead of the hitmen One hit ahead of the flock I think I'll take a stroll around the block. (A chase sequence, in which ALADDIN and ABU, pursued by the GUARDS, race through a flock of sheep, hurdle a MAN sleeping on a bed of nails {of course one extremely large GUARD lands on him}.  ABU disguises himself with jewels until a SHOPKEEPER discovers him.","Got To eat to live, got to steal to eat Tell you all about it when I got the time!  One jump ahead of the slowpokes One skip ahead of my doom Next time going to use a nom de plume. One jump ahead of the hitmen One hit ahead of the flock I think I will take a stroll around the block. (A chase sequence, in which ALADDIN and ABU, pursued by the GUARDS, race through a flock of sheep, hurdle a MAN sleeping on a bed of nails {of course one extremely large GUARD lands on him}.  ABU disguises himself with jewels until a SHOPKEEPER discovers him."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Let's not be too hasty (ALADDIN is surrounded by GUARDS in front of a door. The door opens and a large, ugly LADY comes out.)",Let us not be too hasty
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Gotta eat to live, gotta steal to eat Otherwise we'd get along!","Got To eat to live, got to steal to eat Otherwise we would get along!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,One jump ahead of the hoofbeats!,One jump ahead of the hoofbeats!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,One hop ahead of the hump!,One hop ahead of the hump!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,One trick ahead of disaster,One trick ahead of disaster
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,They're quick--but I'm much faster,They are quick--but I am much faster
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Here goes, better throw my hand in Wish me happy landin' All I gotta do is jump! (The GUARDS follow him out the window, but they go straight down to the street, and land in a pile with the sign ""Crazy Hakim's Discount Fertilizer.""  ALADDIN uses the carpet as a parachute to land safely and out of danger. ALADDIN and ABU high-five each other.)","Here goes, better throw my hand in Wish me happy landin' All I got to do is jump!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"And now, esteemed effendi, we feast!  All right! (ALADDIN breaks the bread in two and gives half to ABU, who begins to eat.  But ALADDIN looks over and sees two young children rummaging through the garbage for food.  The GIRL sees him, then drops her find and tries to hide.  ALADDIN looks at them, then the bread, then at ABU.)","And now, esteemed effendi, we feast!  All right!"
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Uh-oh! (ABU takes a big bite of his food, but ALADDIN gets up and walks over to the children.  The GIRL pulls her brother back.)",Uh-oh!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Here, go on--take it. (The children giggle with delight.  ABU tries to swallow his bite, then looks guilty. He walks over to the children and offers his bread to them.  In delight, they pet him on the head.)","Here, go on--take it."
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Ah, don't.  Huh? (ABU sees ALADDIN walking into the daylight, where there is a parade going on.ALADDIN peers over the shoulders of people.  He sees PRINCE ACHMED riding on a horse.)","Ah, do not.  Huh?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Hey, if I were as rich as you, I could afford some manners","Hey, if I were as rich as you, I could afford some manners"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Look at that, Abu.  It's not every day you see a horse with two rear ends!","Look at that, Abu.  It is not every day you see a horse with two rear ends!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"I'm not worthless.  And I don't have fleas.  Come on, Abu.  Let's go home. (ALADDIN makes the climb to his home with the view, then tucks in ABU for the night.)","I am not worthless.  And I do not have fleas.  Come on, Abu.  Let us go home."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Riffraff, street rat. I don't buy that. If only they'd look closer Would they see a poor boy?  No siree. They'd find out, there's so much more to me. Someday, Abu, things are gonna change.  We'll be rich, live in a palace, and never have any problems at all. (Dissolve to same shot during day.  Cut to int. of SULTAN's chamber. The door bursts open, and PRINCE ACHMED storms in, missing the rear end of his pants.)","Riffraff, street rat. I do not buy that. If only they would look closer Would they see a poor boy?  No siree. They would find out, there is so much more to me. Someday, Abu, things are going to change.  We will be rich, live in a palace, and never have any problems at all."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Oh, Prince Achmed.  You're not leaving so soon, are you?","Oh, Prince Achmed.  You are not leaving so soon, are you?"
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Oh, Jasmine!  Jasmine!  Jasmine!  (The SULTAN goes off into the garden looking for his daughter.  He finds her, but is interrupted by RAJAH, JASMINE's pet tiger, who blocks him off.  RAJAH has a piece of the PRINCE's undershorts in his mouth.The SULTAN grabs the cloth and yanks it out of RAJAH's mouth.) Confound it, Rajah!  So, this is why Prince Achmed stormed out!","Oh, Jasmine!  Jasmine!  Jasmine!   Confound it, Rajah!  So, this is why Prince Achmed stormed out!"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, father.  Rajah was just playing with him, weren't you Rajah.  (RAJAH comes over and allows JASMINE to pet and hug him.)  You were just playing with that overdressed, self-absorbed Prince Achmed, weren't you?  (She cuddles with RAJAH, enjoying the moment, until she looks up at her angry father. ) Ahem.","Oh, father.  Rajah was just playing with him, were not you Rajah.    You were just playing with that overdressed, self-absorbed Prince Achmed, were not you?   Ahem."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Dearest, you've got to stop rejecting every suitor that comes to call.  The law says you...","Dearest, you have got to stop rejecting every suitor that comes to call.  The law says you..."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,By your next birthday.,By your next birthday.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,The law is wrong.,The law is wrong.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,You've only got three more days!,You have only got three more days!
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Father,  I hate being forced into this.  (She takes a dove out of the cage and pets it.) If I do marry, I want it to be for love.","Father,  I hate being forced into this.   If I do marry, I want it to be for love."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Jasmine, it's not only this law.  (She hands him the dove, and he puts it back in the cage.) I'm not going to be around forever, and I just want to make sure you're taken care of, provided for.","Jasmine, it is not only this law.   I am not going to be around forever, and I just want to make sure you are taken care of, provided for."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Try to understand.  I've never done a thing on my own. (She swirls her finger in the water of the pond, petting the fish.)I've never had any real friends. Except you, Rajah.  (Satisfied, he goes back to sleep.)  I've never even been outside the palace walls.","Try to understand.  I have never done a thing on my own. I have never had any real friends. Except you, Rajah.    I have never even been outside the palace walls."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"But Jasmine, you're a princess.","But Jasmine, you are a princess."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Then maybe I don't want to be a princess.  (She splashes the water.),Then maybe I do not want to be a princess.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,Oooohhh!  Allah forbid you should have any daughters! (RAJAH looks up and thinks for a second.  JASMINE goes to the dove cage and yanks open the door.  The birds fly off into freedom. She watches them go.  Cut to int. of SULTAN's chambers.),Oooohhh!  Allah forbid you should have any daughters!
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"I don't know where she gets it from.  Her mother wasn't nearly so picky.  (A shadow falls over him. He looks up startled and sees JAFAR.)  Ooh, oh. Ah, Jafar--my most trusted advisor.  I am in desperate need of your wisdom.","I do not know where she gets it from.  Her mother was not nearly so picky.    Ooh, oh. Ah, Jafar--my most trusted advisor.  I am in desperate need of your wisdom."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"My life is but to serve you, my lord.","My life is but to serve you, my lord."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,It's this suitor business.  Jasmine refuses to choose a husband.  I'm at my wit's-end.,It is this suitor business.  Jasmine refuses to choose a husband.  I am at my wit's-end.
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Awk!  Wit's-end.,Awk!  Wit's-end.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Oh, ha ha.  Have a cracker, pretty polly!  (He pulls a cracker out from his pocket.  IAGO looks terrified.  Then the SULTAN stuffs it in IAGO's mouth.  IAGO grimaces as he tries to eat it.  JAFAR and the SULTAN both laugh.)","Oh, ha ha.  Have a cracker, pretty polly!"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Your majesty certainly has a way with dumb animals. Now then, perhaps I can divine a solution to this thorny problem.","Your majesty certainly has a way with dumb animals. Now then, perhaps I can divine a solution to this thorny problem."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"If anyone can help, it's you.","If anyone can help, it is you."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Ah, but it would require the use of the mystic blue diamond.","Ah, but it would require the use of the mystic blue diamond."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Uh, my ring?  But it's been in the family for years.","Uh, my ring?  But it is been in the family for years."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"It is necessary to find the princess a suitor. (JAFAR says the word 'princess' with the accent on the second syllable, ""cess.""  He turns his staff with a cobra head towards the SULTAN.  The eyes of the staff begin to glow. The room darkens, JAFAR's voice slows down and deepens.  The SULTAN's eyes get a hypnotized look.)  Don't worry.  Everything will be fine.",It is necessary to find the princess a suitor.   Do not worry.  Everything will be fine.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,Everything...will be...fine.,Everything...will be...fine.
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,The diamond.,The diamond.
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Here, Jafar. Whatever you need will be fine. (The SULTAN removes his ring and hands it to JAFAR. The room returns to normal as JAFAR pulls back the staff.)","Here, Jafar. Whatever you need will be fine."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"You are most gracious, my liege.  Now run along and play with your little toys.","You are most gracious, my liege.  Now run along and play with your little toys."
Aladdin,Sultan,Male,Middle Eastern,Agrabah,Supporting,False,True,"Yes...that'll be...pretty good. (JAFAR and IAGO exit.  We follow them. When they're out of the room, the parrot spits out the cracker.)",Yes...that will be...pretty good.
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"I can't take it anymore!  If I gotta choke down on one more of those moldy, disgusting crackers...bam! Whack!","I cannot take it anymore!  If I got to choke down on one more of those moldy, disgusting crackers...bam! Whack!"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Calm yourself, Iago.","Calm yourself, Iago."
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,Then I'd grab him around the head.  Whack! Whack!,Then I would grab him around the head.  Whack! Whack!
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Soon, I will be sultan, not that addlepated twit.","Soon, I will be sultan, not that addlepated twit."
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"And then I stuff the crackers down his throat!  Ha ha! (The pair pass through a door and slam it shut.  Diss. to ext. gardens at night.  A shadowy figure walks through.  We see it is JASMINE in disguise.  She reaches the palace wall, then begins to climb it. She is tugged from behind by RAJAH.)",And then I stuff the crackers down his throat!  Ha ha!
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, I'm sorry, Rajah.  But I can't stay here and have my life lived for me.  I'll miss you.(She begins to climb again, and is helped up by RAJAH, who begins to whine and whimper.)  Good bye! (She disappears over the wall. Cut to daytime on the street  ALADDIN and ABU are up to their capers again.  They are on top of the awning of a fruit stand.)","Oh, I am sorry, Rajah.  But I cannot stay here and have my life lived for me.  I will miss you.  Good bye!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Okay, Abu.  Go!","Okay, Abu.  Go!"
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Blah blah blah!,Blah blah blah!
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Bye bye! (He zings back up.  The PROPRIETOR takes the melon to the front, where he places it on top of a stack.  He looks confused, like he has just done this.)",Bye bye!
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Nice goin' Abu.  Breakfast is served. (ALADDIN and ABU on the roof break open the melon and eat.  We see J ASMINE walking through the street.),Nice going Abu.  Breakfast is served.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"I don't think so.  (She backs away, but bumps into a fire eater, who is startled into swallowing his fire.)  Oh, excuse me.  (He gulps, then belches fire from his mouth.  JASMINE is disgusted.  He is pleased and taps his stomach.  ALADDIN sees her, and a strange look comes over his face.)  I'm really very sorry.","I do not think so.    Oh, excuse me.    I am really very sorry."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Wow! (She pulls the hood of her cloak over her head.  ABU sees him and jumps up on his shoulder, waving his hand in front of ALADDIN's face.)",Wow!
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,Uh oh.  Hello?  Hello? (JASMINE stops at the fruit stand and sees a young homeless child reaching for a piece of fruit.  She picks one up and gives it to him.),Uh oh.  Hello?  Hello?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, you must be hungry.  Here you go.  (The boy runs off.)","Oh, you must be hungry.  Here you go."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Pay?,Pay?
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, I'm sorry sir.  I don't have any money.","Oh, I am sorry sir.  I do not have any money."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Please, if you let me go to the palace, I can get some from the Sultan.","Please, if you let me go to the palace, I can get some from the Sultan."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"No, no please!","No, no please!"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Thank you kind sir.  I'm so glad you've found her. I've been looking all over for you.,Thank you kind sir.  I am so glad you have found her. I have been looking all over for you.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,What are you doing?,What are you doing?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Just play along.,Just play along.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Sadly, yes.  She is my sister.  She's a little crazy.  (He circles his finger around his ear. She is shocked.  The PROPRIETOR grabs him by the vest.)","Sadly, yes.  She is my sister.  She is a little crazy."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"She thinks the monkey is the Sultan. (ABU is picking a pocket.  He hears this, then straightens up. JASMINE, playing along, kneels and bows to ABU.)",She thinks the monkey is the Sultan.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, wise Sultan.  How may I serve you?","Oh, wise Sultan.  How may I serve you?"
Aladdin,Abu,Male,Monkey,Agrabah,Supporting,False,False,"Well, blah blah blah blah.","Well, blah blah blah blah."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Tragic, isn't it?  (He leans forward, picking up another apple from the cart with his foot.) But, no harm done.  (Walks over to Jasmine.)  Now come along sis. Time to see the doctor.","Tragic, is not it?   But, no harm done.    Now come along sis. Time to see the doctor."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, hello doctor. How are you?","Oh, hello doctor. How are you?"
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"No, no, no. Not that one. (To ABU, whose pockets are bulging.) Come on, Sultan. (ABU bows to the crowd and everything he's stolen from the cart falls out.)","No, no, no. Not that one.  Come on, Sultan."
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"With all due respect, your rottenness, couldn't we just wait for a real storm?","With all due respect, your rottenness, could not we just wait for a real storm?"
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Save your breath, Iago.  Faster!  (He places the SULTAN's ring in the contraption.)","Save your breath, Iago.  Faster!"
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Yes, o mighty evil one. (IAGO runs faster.  A lightning bolt streaks through the ring, passing into an hourglass below.  The sands begin to swirl.)","Yes, o mighty evil one."
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Ah, sands of time--reveal to me the one who can enter the cave.  (The sand in top forms the Cave of Wonders.  It falls through into a storm, but it shows ALADDIN climbing up a ladder, followed by JASMINE who is covered in her cloak.) Yes, yes! There he is.  My diamond in the rough!","Ah, sands of time--reveal to me the one who can enter the cave.   Yes, yes! There he is.  My diamond in the rough!"
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,That's him?!?!   That's the clown we've been waitin' for? (IAGO loses his footing and is sucked into the gears.),That is him?!?!   That is the clown we have been waitin' for?
Aladdin,Jafar,Male,Middle Eastern,Agrabah,Antagonist,False,True,"Let's have the guards extend him an invitation to the palace, shall we?","Let us have the guards extend him an invitation to the palace, shall we?"
Aladdin,Iago,Male,Parrot,Agrabah,Supporting,False,False,"Swell. (JAFAR laughs hideously, and the camera zooms in on the sandstorm with ALADDIN in it.  Finally, we dissolve into the real ALADDIN climbing to the top of the ladder, followed by JASMINE.)",Swell.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Almost there. (JASMINE climbs over the top, but trips and falls into ALADDIN's arms. She stands up.)",Almost there.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,I want to thank you for stopping that man.,I want to thank you for stopping that man.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Uh, forget it.    So, uh, this is your first time in the marketplace, huh?","Uh, forget it.    So, uh, this is your first time in the marketplace, huh?"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Is it that obvious?,Is it that obvious?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Well, you do kinda stand out.  (He stares at her, still in love.  She returns the look.  But he realizes what he is doing, and returns to normal.) I mean, uh, you don't seem to know how dangerous Agrabah can be. (He lays a plank between the buildings for her to walk over, but as he is leaned down, she vaults over his head.  He looks back in surprise.  She tosses the pole to him.  Both ALADDIN's and ABU's eyes bulge.)","Well, you do kind of stand out.   I mean, uh, you do not seem to know how dangerous Agrabah can be."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,I'm a fast learner.,I am a fast learner.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Right.  C'mon, this way.  (They go inside the roof of a building, dodging planks and beams as they go.)  Whoa.  Watch your head there.  Be careful.","Right.  C'mon, this way.    Whoa.  Watch your head there.  Be careful."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Is this where you live?,Is this where you live?
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Yep.  Just me and Abu.  Come and go as we please.,Yep.  Just me and Abu.  Come and go as we please.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,Fabulous.,Fabulous.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"Well, it's not much, (he pulls back the curtain and exposes the palace) but it's got a great view. Palace looks pretty amazing, huh?","Well, it is not much,  but it is got a great view. Palace looks pretty amazing, huh?"
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, it's wonderful.","Oh, it is wonderful."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"I wonder what it would be like to live there, to have servants and valets...","I wonder what it would be like to live there, to have servants and valets..."
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,"Oh, sure.   People who tell you where to go and how to dress.","Oh, sure.   People who tell you where to go and how to dress."
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,It's better than here.  Always scraping for food and ducking the guards.,It is better than here.  Always scraping for food and ducking the guards.
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,You're not free to make your own choices.,You are not free to make your own choices.
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,Sometimes you feel so--,Sometimes you feel so--
Aladdin,Jasmine,Female,Middle Eastern,Agrabah,Protagonist,True,True,You're just--,You are just--
Aladdin,Aladdin,Male,Middle Eastern,Agrabah,Protagonist,True,True,"So, where're you from?","So, where are you from?"
